clean_text,polarity,subjectivity,location
The current youth vaping epidemic could avoided It 's time FDA act use authority fully…,0,0.4,"Washington, D.C."
Cloud Werx along six vape shops Town Babylon shut building violations/sellin…,0,0,
kids jon kate plus vaping yet,0,0,
ngl secondhand vape cloud hitting different ’ eaten anything,-0.05,0.45,
Facial integrated products cut underage use,0,0,
reports vaping-related illness may limited U.S. due susp…,-0.098214286,0.258928571,"New York, NY"
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,"Phoenix, AZ"
kids jon kate plus vaping yet,0,0,"Boston, MA"
Good morning wondering received news lung illness found caused o…,0.7,0.6,"West Fargo, ND"
News “ Health officials increasingly pointing THC-based products key elements growing outbreak lu…,0,1, NYC #VapeForLife
This good hear Mr. President I hope pray TRULY mean You lied and…,0.19375,0.64375,Western New York
kids jon kate plus vaping yet,0,0,"Eugene, OR"
kids jon kate plus vaping yet,0,0,Where’s the beach 
This thing opens ton vape billows Im inside playing gameboy,0,0,
kids jon kate plus vaping yet,0,0,"Menomonie, WI"
I n't n't plan flu shot The time I got one I got sick next day I 've only…,-0.357142857,0.428571429,
Giambra Makes Case For Flavored Vapes Ahead Of Hearing,0,0,"Albany, NY"
DoH Commissioner ‘ Just ’ NY vaping illnesses black market THC cartridges,-0.166666667,0.433333333,
Do n't fall You major voice reason failing us w …,0.0625,0.5,"Port St Lucie, FL"
Finally good news,0.7,0.6,"Moreno Valley, CA"
kids jon kate plus vaping yet,0,0,
“ Democrats already shown us ’ fresh empathy adult smokers—especially audacity…,0.2,0.4,"Imlay City, MI"
I Love Shisha ml Mix Fruit Double Mint Pineapple Strawberry Grape amp Apple available online store…,0.3,0.333333333,Kuala Lumpur City
CDC THC May Play Role Vaping Deaths Illnesses Time …,0,0,"Attleboro, MA"
Let clear FDA-regulated nicotine-containing vapor products represent best path forward smokers looking t…,0.55,0.341666667,"San Diego, CA & Boise, ID"
lulu teach vape,0,0,
Say -Related Are The via,0,0.4,Rawalpindi
kids jon kate plus vaping yet,0,0,"Lincoln, Nebraska"
Put money mouth And protect adult use less harmful alternative tha…,-0.033333333,0.183333333,Western New York
This video would fire put Vape 🤦‍️🤣🤣🤣,0,0,Tha Basement
Hillsborough could first county Florida ban vaping people This includes purchase possession…,0.25,0.333333333,toronto ont canada
Vaping smoking I proud vape …,0.8,1,"Las Vegas, NV"
As w/ smoking amp booze right vape Banning flavors ’ stop teens vaping Teens get want whe…,0.285714286,0.535714286,
More sympathy cig smokers Vapes -ok use inside -cool trendy Cigs -not ok use inside -cant smoke r…,0.34,0.61,nj
CDC 's clever new name recent lung illnesses `` EVALI '' e-cigarette vaping product use associated lung injury …,0.101010101,0.512626263,"New York, USA"
Congrats 🤩 lucky winner National Day gift Pls dm us claim prize~ …,0.333333333,0.833333333,sunderland 
A vaping-related illness made headlines recently health eerts warn blanket ban wo n't solve t…,0,0.25,"London, England"
kids jon kate plus vaping yet,0,0,Pelican Town 
Wisconsin nd-grader caught vaping elementary school,0.3,0.9,"Anaheim, CA"
kids jon kate plus vaping yet,0,0,
smoking adoptive father I smoked years way I see I 'm screwed already.…,0,0,"Philadelphia, PA"
last week Now I 'm sure many people posting real I grabbed wrong account I apologize …,0.14,0.531111111,"Philadelphia, PA"
Keep letting foolishment vaping ride knowing 's safer alternative Those numbe…,0,0,
A lot accounts real people valid concerns wanted debate bulk creat…,0.2,0.3,"Philadelphia, PA"
I know I 'm going regret hell For months I 've posted dime store opinions vaping without…,0,0,"Philadelphia, PA"
“ It ’ time draw line sand No vaping. ” issues briefing,0,0,Midwest - 11 States
kids jon kate plus vaping yet,0,0,
Chuckin Clouds e-cigarette company offering custom e-juice coils mods amp kits amp Whatever reason y…,0,0,"Houma, LA"
Vaping NOT issue Setting record straight via,0.2,0.4,Bowmanville.on
Vaping retailers restocking Whitmer eyes Supreme Court ruling flavored juice ban via,0,0,Michigan
Congress moving forward legislation would prohibit e-cigarette use youth regulators brace vapi…,0,0,
Finally good news,0.7,0.6,"Iowa, USA"
The full effects vaping likely wo n't known decades But 's already tied cancer Learn htt…,0.175,0.775,"Lake Ridge, VA"
Looking facts e-cigarettes vapes Visit info,0,0,"Sioux City, IA"
We forced BT create competing products We forced pharma overspend lobby vaping We forced governors ove…,-0.3,0.2,On an Island
kids jon kate plus vaping yet,0,0,United States
Solicit interesting videos Show Geekvape products ，Extract works praise get mysterio…,0.5,0.5,espanola new mexico
The butterfly effect US 's ridiculous campaign vaping TO GET PEOPLE TO GO BACK TO SMOKING infuriating…,-0.166666667,0.5,
kids jon kate plus vaping yet,0,0,new york
’ make feel bad trying switch five hour shift bc work time one asked ow…,-0.7,0.666666667,"Charleston, SC"
As w/ smoking amp booze right vape Banning flavors ’ stop teens vaping Teens get w…,0.285714286,0.535714286,
Hey educated E-cigs vaping verb product This proposed ban save one but…,0,0,
But vape friendly,0.375,0.5,"Wyoming, MI"
E-Cigarettes Went Unchecked Years Federal Inaction `` The minute saw cotton candy flavors — come ” sa…,0,0,
"There ,000 adult vapers perhaps even importantly million smokers Michiga…",0.25,0.65,"Massachusetts, USA"
Bots behind vaping marketing social media study finds via,-0.183333333,0.383333333,"Georgia, USA"
CDC Announces New Name Vaping-Related Illness EVALI `` e-cigarette vaping product use-associated lung injur…,0.136363636,0.454545455,
I bet 's like I ca n't breathe Lmao n't vape kids,0.6,1,Heaven
Would n't funny showed White House November th dressed robot costumes I 'm obviously jokin…,0.083333333,0.5,South Carolina 
HOW taemin elf prince lounging robes lordship seducing dark gaze also dude h…,-0.15,0.4,they/them • 💖⭐️💎 •  🌙☁️🔮🌑
kids jon kate plus vaping yet,0,0,"Brooklyn, NY"
“ absolutely vital members Congress understand vaping illness outbreak directly tied faile…,0.1,0.4,"Pollinate Hemp Project, Iowa"
Some guy class really hit vape middle midterm lol really going,0.3,0.275,CA
Vapers point Wisconsin Republican Sen. Ron Johnson ’ shocking election victory proof power,-1,1,"Washington, D.C."
kids jon kate plus vaping yet,0,0,"Ville Platte, LA"
It ’ probably vaping,0,0,
`` MDH reports two Minnesota deaths linked vaping '',0,0,Minnesota
No vaping x,0,0,Farty Owls
This bunch BS see kids vaping pods Like JUUL No one vaping community d…,0,0, NYC #VapeForLife
CDC Announces New Name Vaping-Related Illness EVALI `` e-cigarette vaping product use-associated lung injur…,0.136363636,0.454545455,
Finally good news,0.7,0.6,times
haha sometimes cant give …,0.2,0.3,"Denver, CO"
Would n't funny showed White House November th dressed robot costumes I 'm obviously jokin…,0.083333333,0.5,
Rand Youth Who Use Vaping Products Are More Likely Smoke Cigarettes Increase Use Both Over Time,0.25,0.75,United Kingdom
THIS next battleground The margin victory nearly every purple/battleground state GOP DEM far les…,0.066666667,0.466666667,South Carolina 
Today visited make major statewide announcement regarding launch investigation in…,0.0625,0.5,
vape lounge,0,0,
I guess I 'm dead I vaping years may I rest peace,-0.2,0.4,
The goal bar adults getting legal tobacco vape products As Rep. Karianne Lisonbee said “ It ’ free country ”,0.3,0.5,"Salt Lake City, UT"
kids jon kate plus vaping yet,0,0,out here
We visited campus today announcement related investigation vaping products sold F…,0,0.4,
kids jon kate plus vaping yet,0,0,nyc
This one goes Incorruptible US Read book screenshotted info If…,0.5,0.8,
That study joins long list flat-earth grade pseudoscience amp misrepresented data Orwellian anti-vapin…,-0.05,0.4,
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,
The butterfly effect US 's ridiculous campaign vaping TO GET PEOPLE TO GO BACK TO SMOKING infuriating…,-0.166666667,0.5,
In Wisconsin doctors Children 's Hospital used extensive patient histories piece together missing link…,-0.1,0.191666667,Wisconsin
Just second case vaping-related illness reported Snohomish County More soon,0.25,0.25,"Seattle, Washington"
Health concerns vaping cast haze cannabis market eansion,0,0,"Edmonton, Alberta"
CDC today “ lung injury outbreak vast majority report using THC-containing pre-filled cartridges they…,0,1,"Boston, MA"
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,"New York, USA"
The best clowns like `` My kids use vape products giving anxiety mood swings they…,1,0.3,
The bots may trying get kids onto vaping,0,0,Australia
Finally good news,0.7,0.6,BasedWorld
kids jon kate plus vaping yet,0,0,"Moore, OK"
kids jon kate plus vaping yet,0,0,probably with Alec 
Just something I put together ...,0,0,South Carolina 
someone sent sign currently exists real life outside vape shop Fort Washington Pennsylva…,0.066666667,0.25,killing the dream
Yo guys help get stop vaping Retweet help …,0,0,
Would n't funny showed White House November th dressed robot costumes I 'm obvious…,0.125,0.5,New Jersey
STATEMENT Supervisor Desmond Sees Government Overreach Call Vaping Ban,0,0,"Connecticut, USA"
They vape equivalent Cocaine,0,0,
"There ,000 adult vapers perhaps even importantly million smokers Michiga…",0.25,0.65,
elains,0,0,South Carolina 
kids jon kate plus vaping yet,0,0,ur moms
kids jon kate plus vaping yet,0,0,smokin skoobies
kids jon kate plus vaping yet,0,0,
Just second case vaping-related illness reported Snohomish County More soon,0.25,0.25,"Seattle, WA"
Matt Myers lies He says `` ’ proof e-cigarettes safe reliable data indi…,0.5,0.5,"Toronto, Canada"
In Orlando today concerned parents school officials law enforcement talk investigation more…,0,0,"Indian Harbour Beach, Florida"
When ban ’ affect I ’ smoke vape 🤷‍️,0,0,"Washington, USA"
Some good information pro marijuana/THC users n't want know Vaping bad vaping ch…,5.55E-17,0.633333333,"Attleboro, MA"
kids jon kate plus vaping yet,0,0,Puerto Rico 🇵🇷
Join us Instagram chance WIN PLATINUM FLIP ALERT In celebration o…,0.8,0.4,
This one goes Incorruptible US Read book screenshotted info If…,0.5,0.8,South Carolina 
kids jon kate plus vaping yet,0,0,delaware (unfortunately)
kids jon kate plus vaping yet,0,0,
State health officials report first Montana death associated vaping,0.25,0.333333333,"Birmingham, AL"
My heart families friends communities two Minnesotans Over past several months Minneso…,-0.125,0.125,"St Paul, MN"
Here 's presenting supported …,0,0,
A Michigan judge put US state 's weeks-old ban flavored e-cigarettes hold saying may force adults return…,0,0,"Mumbai, India"
Just placed flavor order I ’ peache Swedish fish gummy worms mango I think I ’ going whip…,0,0,"California, USA"
learning vape tricks useless talent like ’ impressing anyone kevin,-0.5,0.2,
Good morning wondering received news lung illness found caused o…,0.7,0.6,
Rather investigate thoroughly communicate effectively The ⁦⁩ spent time creating fancy new name…,0.212121212,0.451515152,"New York, USA"
In opinion Iron Man movies bad Tony Stark ’ sick vape rig part suit,-0.538095238,0.707936508,
All vapers read amp share Rep 's RT …,0,0,US
kids jon kate plus vaping yet,0,0,neverland ranch dressing
kids jon kate plus vaping yet,0,0,
learning vape tricks useless talent like ’ impressing anyone kevin,-0.5,0.2,"Lisboa, Portugal"
Finally good news,0.7,0.6,
Made flyer leave vape shops Printed back white/4-per page affordable Will also leave full-size co…,0,0,
I bought vape juice yesterday ’ blue like wtf I thought bottle blue whole juice,-0.075,0.4,
kids jon kate plus vaping yet,0,0,MHK
kids jon kate plus vaping yet,0,0,"Tallahassee, FL"
technology RT AkiIto7 Can new safer better e-cigarette fix vaping industry 's crisis That 's Juul'…,0.318181818,0.477272727,
kids jon kate plus vaping yet,0,0,
Hilarious banning vaping ca n't ban certain guns enhance background check initiatives,0.357142857,0.785714286,
What Is EVALI Symptoms Vaping-Related Lung Illness May Feel Like Flu,0,0,Calgary
The University Texas ban vaping provide meaningful enforcement campus,0.5,0.5,"Austin, TX"
That 's funny My son 's We almost lost years ago opioids Thanks…,0.25,1,United States
Here message watch industry Your actions threaten smal…,0,0,
You know make wan na Shout Kick heels Shout A little bit louder,-0.19375,0.325,South Carolina 
Birds Feather,0,0,
Replying To And I Quote “ Vaping Is The New Opioid Crisis ” Lady You Are A Sick And Twisted Woman…,-0.359307359,0.770562771,United States
"There ,000 adult vapers perhaps even importantly million smokers Michiga…",0.25,0.65,"Louisville, KY"
kids jon kate plus vaping yet,0,0,california
cases vaping-related pulmonary illnesses Florida nearly Florida high school students admit usin…,0.13,0.47,"tampa, fl"
How choose consume cannabis ’ government ’ business I support smoking vaping way…,0,0,
THE MORE YOU KNOW far better investigative journalist Here lays HUGE LIE behind the…,0.22,0.72, NYC #VapeForLife
Been thinking lot lately ... 🤔What extraction bad idea You n't get benefits whole p…,-0.266666667,0.555555556,"Louisiana, USA"
kids jon kate plus vaping yet,0,0,
Finally good news,0.7,0.6,Burgh Raised Michigan Educated
kids jon kate plus vaping yet,0,0,dreamstate
Just time Autumn Tag someone needs,0,0,
learning vape tricks useless talent like ’ impressing anyone kevin,-0.5,0.2,NYC
